date,username,fullname,tweet_id,retweet_count,tweet,favorite_count,sentimiento
2017-03-31 22:25:44,@DrBanner50,David Banner,8.47937986868236E+017,0,Lo mejor de que no gane lenin es que a este heredero de pillos (espinelsillo)se lo va a sepultar políticamente!  ,0,-1
2017-03-31 22:25:23,@masterec2006,Ash Ketchum,8.47937896376132E+017,0,del estado no espere nada q Correa se lo chupo todo con Lenin  ,0,-1
2017-03-31 22:23:58,@plagatosufridor,pelagatosufridor,8.479375419281E+017,4,Esto apoya @MashiRafael @lenin @JorgeGlas @35PAIS #GolpeDeEstadoVenezuela #EleccionesEcuador #SegundaVuelta ,0,-1
2017-03-31 22:22:36,@gerardlr97,Gerard Linares,8.47937199144403E+017,0,"""Rojo cómo Lenin. La resistencia hablando, tu te estás subiendo cuál Carrero Blanco.""",1,-1
2017-03-31 22:22:19,@jorge_lamino,Jorge Lamino,8.47937124393402E+017,41,"Qué pasa @cnegobec , la campaña terminó ayer, y @Lenin continúa con sus ""spots"". Hablen SERIO!  ",11,-1
2017-03-31 22:21:29,@el_criticoEC,El Critico EC,8.47936915659788E+017,5,"Oye @lenin ya ha pasado un día de los de Vzla y tu campante no dices nada, o mejor esperamos que pasen los primeros mil años???",1,-1
2017-03-31 22:20:38,@FrancoDespecho,Franco D. Despecho,8.47936701171368E+017,5,A esto se refería @lenin cuando amenaza a Quito si se rebela?  ,1,-1
2017-03-31 22:20:03,@shababaty,borisvian1,8.4793655583463E+017,14,"RT@LassoGuillermo
El Candidato @lenin considera q debatir es pasado
Lo""moderno""es criticar a la esposa d su opositor y mandar a apedrearlos  ",1,-1
2017-03-31 22:19:12,@JhennyPm,NEGRITA,8.47936341744787E+017,1,"ESTE DOMINGO TODOS POR EL BINOMIO LASSO-PAÉZ ECUADOR MERECE SER UN PAIS DE PROGRESO NO DE MISERIA COMO VENEZUELA NI CUBA, ¡LASSO PRESIDENTE",1,-1
2017-03-31 22:18:46,@siracidexdiex,SIRACIDEX DIEX,8.47936234441847E+017,3,LENIN MADURO APOYANDO A NICOLAS MORENO.,3,-1
2017-03-31 22:18:42,@LegalAdvice2014,Legal Advice,8.47936215252947E+017,0,"TUS MATONES @Lenin 

Cuál estabilidad @MashiRafael? ..
  #AProsiónGlas ",0,-1
2017-03-31 22:18:34,@flaquitacaceres,janeth caceres,8.47936183426593E+017,0,"Cuando los corruptos ""luchan"" contra la corrupción es señal de que hasta la prostitución se prostituyó",2,-1
2017-03-31 22:17:36,@jotace_llc,JC,8.4793594045893E+017,1,Terrible! Lo mismo q quiere hacer el hijo del violador @JorgeGlas @lenin  ,0,-1
2017-03-31 22:15:46,@siracidexdiex,SIRACIDEX DIEX,8.47935476564722E+017,2,"@veguichis @Lenin ESTA ENSAYANDO  CON CARAVANA Y MOTOS, A VER SI LUCIFER CASTRO Y HCHAVEZ LE CUMPLEN DESEO DESDE EL INFIERNO",2,-1
2017-03-31 22:15:44,@ProfHoax,Licenciado Hoax ®,8.4793547140991E+017,57,"Estamos a un @Lenin de esto, #LeninEsViolencia, como todo AP, lo demostraron en el partido de la selección, dile NO a AP. ",7,-1
2017-03-31 22:15:37,@RenunciaCorrea,BASTA DE IMPUNIDAD,8.47935440179081E+017,5, @Lenin Maduro y su gente con cara d funeral presienten su derrota en el cierre d campaña @primoleaks @capayaleaksecu @Molitv @cnegobec ,3,-1
2017-03-31 22:15:17,@LegalAdvice2014,Legal Advice,8.47935354892145E+017,3,"TUS MATONES @Lenin 
MUERTE CRUZADA?! AUTO GOLPE?!!    #AProsiónGlas ",0,-1
2017-03-31 22:14:52,@MAUCHOCC,Maucho Carpio,8.47935251347329E+017,8,Quieres esto para Ecuador​? Entonces Vota por .@Lenin  ,1,-1
2017-03-31 22:14:32,@Canditabil,Ana Maria,8.47935166861496E+017,1,"Estamos a un Lenin de ser Venezuela. 
C.c: @NataCassette ",1,-1
2017-03-31 22:13:46,@BetunAlfonso,Alfi@123,8.47934976343593E+017,1,El perrito revolucionario  ,0,-1
2017-03-31 22:13:41,@sanreicar,SanReiCar,8.47934952532521E+017,0,@Lenin @eltiempocuenca @ElCiudadano_ec h la foto fuera mas creíble con perritos de la calle!! Y odian a los pelucones TRAM-POZO-SSS,3,-1
2017-03-31 22:13:34,@Stfania_L,Estefanía,8.47934922706834E+017,0,"En la encuesta a los trabajadores de mi emprendimiento por quien van a votar, todos por Lenin. Que triste!!",0,-1
2017-03-31 22:13:25,@Byron_quish,Byron,8.47934886950429E+017,0,"xomdany andrespaezec Lenin Si ya es hora q todos los comunistas hagan fila hasta x pan y papel higiénico, estudi…  ",0,-1
2017-03-31 22:13:22,@jaimeastu,Jaime Astudillo,8.47934875126686E+017,0,"Que demagogia! palabras y palabras, Lenin no t burles hasta de los ancianos, durante 10 años d década pérdida tuvims malos tratos X eje IEES",0,-1
2017-03-31 22:12:42,@hanancuzco,Javier P,8.47934707992015E+017,0,"Venezuela Digital 2017 oficializa el trollcenter y la censura en las redes sociales. Ecuatoriano, NI UN VOTO A @Lenin #LeninEsMaduro",0,-1
2017-03-31 22:12:16,@aemgue,Alex Medina,8.47934598176801E+017,0,"xomdany andrespaezec Lenin Si ya es hora q todos los comunistas hagan fila hasta x pan y papel higiénico, estudi…  ",0,-1
2017-03-31 22:11:15,@angelamendoza75,Angela Mendoza C,8.47934340998861E+017,7,"Noooo así miente #Lenin
Con misión ternura, te van a cuidar toda 1 vida, hasta q' cumplas 1000 años.
10 años #GlasAtracaPais  #NuncaMás ",0,-1
2017-03-31 22:09:19,@nanamrodriguez,Diana,8.47933856569332E+017,0,Eso del muñeco de Lenín colgado me parece una estrategia de correas.,0,-1
2017-03-31 22:09:12,@provmlh,Maria L.,8.47933825489482E+017,0,"xomdany andrespaezec Lenin Si ya es hora q todos los comunistas hagan fila hasta x pan y papel higiénico, estudi…  ",0,-1
2017-03-31 22:08:00,@ciruela_negra,Ciruela negra,8.47933522543337E+017,8,"El Partido Comunista de Ecuador (PCE) pide el voto para el oficialista Lenín Moreno, apoyado por Correa.  ",3,-1
2017-03-31 22:06:37,@lucianotanto1,luciano tanto,8.47933175347237E+017,0,"100 años de la famosa revolución fallida.Tuiteando con Lenin,Stalin y el panadero de Petrograd.  vía @eldiarioCultura",0,-1
2017-03-31 22:06:16,@RenunciaCorrea,BASTA DE IMPUNIDAD,8.47933085870117E+017,8,FIESTA con @LassoGuillermo que presiente su triunfo.                    FUNERAL con @Lenin Maduro q presiente su derrota. @Molitv ,8,-1
2017-03-31 22:04:48,@hanancuzco,Javier P,8.47932719166304E+017,83,Maduro acaba de anunciar una regulación de las Redes Sociales en Venezuela y la creación de un trollcenter de Gobierno.. Lenin es Maduro!,22,-1
2017-03-31 22:04:45,@perugas506,El Ardid,8.47932703869727E+017,3,Clarito dice Venezuela lea dos veces antes de opinar y recuerde que aca ya controlan todos los poderes y a estudiantes ya los trataron así,3,-1
2017-03-31 22:04:22,@lulajackie,Lula,8.47932607040033E+017,0,Mira tú son del clan Lenín ....  ,0,-1
2017-03-31 22:04:18,@ProfHoax,Licenciado Hoax ®,8.47932592565432E+017,22,"Gustavo Quinteros y sus asistentes ganan USD 1,6 millones anuales en la Tri  @Lenin ganaba lo mismo por no hacer nada",5,-1
2017-03-31 22:03:52,@shababaty,borisvian1,8.47932483433877E+017,0,"Turbas contra opositores,le suena,pues eso en #Ecuador igual q en Venezuela
La corrupción e impunidad.Lo mismo
Los colectivos de los picnics",0,-1
2017-03-31 22:01:57,@shababaty,borisvian1,8.47931999444775E+017,0,"Q tiene q ver?!!! Bolivarianos mismo modelo totalitario y Corrupto,en Cuba,Nicaragua Venezuela,se apoyan entre ellos
AP y #Lenin apoyan ESTO  ",0,-1
2017-03-31 22:01:29,@MarinaMora5,Marina Geoconda Mora,8.4793188157644E+017,0,"Conocemos lo q es capaz la muergana terrorista @MACAesPAIS ,rata asaltante @35PAIS @Lenin @JorgeGlas @YaTenemosPRESI @Presidencia_Ec  ",0,-1
2017-03-31 22:00:14,@Mal_arreao,Millares,8.47931569100685E+017,0,2. volver al mercado para solucionar problemas no es ningún pecado así lo entendió Lenin con la NEP,0,-1
2017-03-31 21:59:00,@julianestrella0,Julián Estrella,8.47931257308762E+017,1,"Ya han de ver comenzado a empacar y quemar las evidencias.

",4,-1
2017-03-31 21:56:44,@Munoz3096,Anderson,8.47930687164383E+017,0,"@Lenin eres una simple marioneta de @MashiRafael. Abre los ojos y reacciona, que aún tienes tiempo de cambiar el rumbo del Ecuador. ",0,-1
2017-03-31 21:56:18,@eljitter,El Jit,8.47930581128229E+017,0,esto ocurre si votas por Lenin Moreno.. te votaran de tu empleo y pondran a los recomendados/familiares de AP  ,0,-1
2017-03-31 21:55:38,@Geovh,Geovh,8.47930413230281E+017,0,Xq vale .l. el silencio electoral!! Con lo que pasa en Venezuela solo un idiota puede votar por Lenin #YoVotoPorLenín,0,-1
2017-03-31 21:55:09,@j_salcedo,Jorge Salcedo,8.47930287799579E+017,1,"#Ecuador vota este domingo. Uno de los candidatos se llama Lenin, es socialista y promete el “cambio verdadero”. En Venezuela ya ocurrió.",0,-1
2017-03-31 21:54:55,@tephipacheco,Memini Pacheco,8.47930232267043E+017,0,"El jamás ha dicho q si se afilian les darán empleo, a diferencia de las casitas de Lenin.",1,-1
2017-03-31 21:52:57,@ProfHoax,Licenciado Hoax ®,8.47929734768013E+017,0,"Mejor que se porten bien, ya no habrá Correa que rodee de chapas y milicos la asamblea, iremos a protestar.",1,-1
2017-03-31 21:51:42,@leomechas,Eг Coʁƨɑʁιo ∀znг,8.479294201617E+017,2,"Me disculpa, pero... no hay punto de comparación. Como dice Lorena, Cantinflas era brillante! Lenin no le queda ni para empezar.",1,-1
2017-03-31 21:51:37,@nicomanzur1763,Lic. DonQuixote,8.47929401568354E+017,1,"¿Paz y diálogo? Y se están alistando los vándalos de APs, y da risa con un CNE, Contencioso Electoral, Juntas IMPUESTAS por APs ¿fraude? ",0,-1
2017-03-31 21:51:37,@jorasquin,guido jalil,8.47929398712041E+017,89,"Nicolás Maduro y Lenin Moreno ficha de Castro en Ecuador son similares en cuanto a poca inteligencia, alta agresividad. Taimados fanfarrones",29,-1
2017-03-31 21:48:35,@__maferita,María Fernanda,8.47928638733418E+017,5,"Desde el número 0960533310 están haciendo campaña por Lenin el día de hoy.

@cnegobec atender.",1,-1
2017-03-31 21:47:55,@jmoscosolarrea,Jorge Moscoso,8.47928468256035E+017,1,Vergüenza ajena. Cuales supuestamente esas instancias internacionales? Vamos a esa  situación de manos de @MashiRafael @Lenin @JorgeGlas,0,-1
2017-03-31 21:47:12,@maupq77,Palomeque,8.47928288991379E+017,0,"Cuántos cobardes necesitan para callar una mujer valiente? Un país hermano?

Estamos a un @Lenin de quedar como Venezuela, piénsalo!  ",0,-1
2017-03-31 21:47:11,@LegalAdvice2014,Legal Advice,8.47928285858234E+017,0,"@LassoGuillermo con la democracia, con la prosperida...

@Lenin con Maduro, con #APilloGlasn con AVC, con VAGANCIA y ganas de MAS IMPUESTOS ",0,-1
2017-03-31 21:46:18,@jmecuador92,juanM,8.47928063828652E+017,0,Mas y mas deuda. Pero @Lenin promete de todo.. Asi no podemos seguir  ,0,-1
2017-03-31 21:43:52,@LuisCabelloC,Luis Eduardo Cabello,8.47927449920954E+017,0,"Vaya a debatir, el domingo se acaba esto, se siente la libertad en el Ecuador, no más ""revolución""",3,-1
2017-03-31 21:41:46,@yamaschancevoy,Max Power,8.47926919568007E+017,0,Un tutorial para hacerles entender a todos los d mi Facebook q votar x @Lenin está mal. Eso,0,-1
2017-03-31 21:38:40,@alarrea1268,Alarrea,8.47926141583323E+017,0,Que bueno @IvanEspinelM que vas a desaparecer de la política la doble moral no es aceptada!!!,1,-1
2017-03-31 21:38:10,@EGBesPais,€.Ğ. ® ⇆ ☜✇☞ ‏™,8.47926017117368E+017,28, Quien puede creer al bailarín mitómano fausto Cobo? Nadie. @MashiRafael @Lenin,5,-1
2017-03-31 21:37:56,@C__Arias,No one,8.47925956258013E+017,2,"Luego de que @Lenin se pronunciara a favor de la situación en Venezuela, tiene gran significado eso de ""todo verde se vuelve maduro"".",0,-1
2017-03-31 21:34:03,@coco_molina,Jorge Coco Molina,8.47924980641915E+017,0,Pues ahora tambien en Paraguay la dictadura se hizo sentir seguro Ecuador hara lo mismo con Lenin se han puesto... ,0,-1
2017-03-31 21:34:01,@ornellazamb,Ornella Zambrano ✨,8.47924971598959E+017,0,No se si a alguien más hayan llamado preguntando que piensan sobre Lenin Moreno... En serio estos borregos no saben que mas hacer!,1,-1
2017-03-31 21:33:17,@FAElTao,EL TAO,8.47924786240127E+017,0,"Verguenza @MashiRafael @Lenin @35PAIS  ECUADOR SE CANSÓ DEL SOCIALISMO COBARDE Y DICTADOR, COMO EL ASQUEROSO COMUNISMO ",0,-1
2017-03-31 21:32:48,@KojudoReloaded,KojudoReloaded,8.4792466704221E+017,2,"¡Féminas de mi patria, con @Lenin os espera esto porque #LeninEsViolencia #LeninEsMaduro Meditad vuestro voto! ",1,-1
2017-03-31 21:32:22,@johnnyorland,orlando navarro,8.47924554785862E+017,1,hasta ayer no era la campaña porq siguen escribiendo en las redes sociales... Ya cansan,3,-1
2017-03-31 21:30:27,@TomyOrtiz97,Tomy Ortiz Cuero,8.47924071950152E+017,0,Prensa corrupta vendedora de Patria. El apoyo fue para #LeninPresidente.@MashiRafael @Lenin @JorgeGlas #JovenesConLenin. ,1,-1
2017-03-31 21:30:00,@jorasquin,guido jalil,8.47923961153413E+017,107,Raúl Castro retira apoyo a Lenin Moreno porque dice es tan bruto como Maduro ya no hay cabida para ellos. Comunismo deja quebrado Ecuador,52,-1
2017-03-31 21:28:41,@turboyucas,alan alarcon,8.47923630138958E+017,0,"""Lenin estaría sorprendido de encontrarse convertido en momia"" dice su biógrafo   via @ActualidadRT",0,-1
2017-03-31 21:27:07,@BELLEZASLDUQ,BELLEZASLIGADEQUITO,8.47923233684951E+017,0,"LA COINCIDENCIAS DE LA VIDA, QUINTEROS AL IGUAL QUE LENIN EN GINEBRA GANAN 1.6 MILLONES Y NINGUNO HIZO NADA PARA COBRAR ESE DINERO",1,-1
2017-03-31 21:26:55,@Plasmatico,Plasmático,8.47923183340708E+017,1,"#VotoEnCasa
Venezuela
#GolpedeEstadoEnVenezuela
¡𝐀𝐋𝐄𝐑𝐓𝐀! 𝐅𝐔𝐓𝐔𝐑𝐎 𝐃𝐄 #ECUADOR 𝐃𝐄 𝐆𝐀𝐍𝐀𝐑 #LENIN 𝐄𝐋 𝐏𝐑Ó𝐗𝐈𝐌𝐎 𝐃𝐎𝐌𝐈𝐍𝐆𝐎.
 ",0,-1
2017-03-31 21:26:15,@marcoandres1983,|\/|@rk0 @n|)r$,8.47923017338544E+017,0,No sé a Uds.. pero en líneas generales la manera de hacer política en el país me genera VERGÜENZA AJENA.. @Lenin @CesarMongeO @MashiRafael,0,-1
2017-03-31 21:26:05,@FAElTao,EL TAO,8.47922976033051E+017,0,"@Lenin sabemos bien que nos falta y lo que nos sobra, y en 10 años de falacia revolucionaria AQUÍ sobran ustedes @35PAIS #MuerteAlSocialismo ",0,-1
2017-03-31 21:25:14,@radiocolosal,radio colosal,8.47922762685358E+017,0,Lenín Moreno: ¿acaso Venezuela no es el modelo?    ,0,-1
2017-03-31 21:25:11,@PabloSantillanP,Pablo Santillán P.,8.47922750022931E+017,1,Los perros con @Lenin  ,3,-1
2017-03-31 21:24:50,@jorasquin,guido jalil,8.47922660520731E+017,33,Raúl Castro pone a Padrino en Venezuela y no confía en Lenin Moreno en Ecuador xq es otro Maduro Retiro estratégico de Ecuador país quebrado,14,-1
2017-03-31 21:23:59,@BELLEZASLDUQ,BELLEZASLIGADEQUITO,8.4792244456847E+017,0,"LENIN HA SIDO BUENISIMO PARA CONTAR CHISTES, HACE SILENCIO COMPLICE DE AUTOGOLPE EN VENEZUELA, Y SACA #MisionDemocracia jaja caretuco jajaja",1,-1
2017-03-31 21:23:32,@LegalAdvice2014,Legal Advice,8.47922335088865E+017,2,"TUS MATONES @Lenin 

Para esto quieren seguir en el poder @MashiRafael? 
MUERTE CRUZADA?! AUTO GOLPE?!!
#AProsiónGlas
@ngcplc ",1,-1
2017-03-31 21:21:53,@leomechas,Eг Coʁƨɑʁιo ∀znг,8.479219186154E+017,1,Porqué no le hace personalmente Lenin esa pregunta en  un  debate frente a frente?,1,-1
2017-03-31 21:19:26,@jorasquin,guido jalil,8.47921299464782E+017,58,Santos manda tanques guerra frontera con Venezuela.Maduro está en La Habana solo falta que Lenin Moreno ficha Castro en Ecuador viaje a Cuba,17,-1
2017-03-31 21:17:03,@LibroLenin,Lenin&Totalitarismo,8.47920700207899E+017,13,"NOVEDAD Presentación Libro: LENIN Y EL TOTALITARISMO, del escritor @MauricioRojasmr. Miércoles 5 de abril 19.00 h. @fppchile @megustaleercl ",9,-1
2017-03-31 21:15:28,@wasegar77,was 77,8.47920301686104E+017,0,Si ud debe viajar a votar en otra provincia y su voto será por Lenin. Mejor no viaje...,0,-1
2017-03-31 21:13:49,@RedComunismo,Red Comunismo☭,8.47919887112704E+017,3,"Obtuvo  la Orden de la Revolución de Octubre,la Orden de Suvórov y  5 veces la Orden de Lenin",5,-1
2017-03-31 21:13:34,@LegalAdvice2014,Legal Advice,8.47919826312069E+017,2,"TUS compinches encubridor @Lenin 

Para esto quieren seguir en el poder @MashiRafael? 
#AProsiónGlas ",0,-1
2017-03-31 21:11:03,@whyso_serious7,Carlos M. González,8.4791918982219E+017,0,Lenin dice que va a quitar las salvaguardias porque eso de tildarte de traidor por comprar útiles escolares en Colombia es muy correísta.,0,-1
2017-03-31 21:09:50,@Edward_Coke,Edward Coke,8.47918886582464E+017,136,Todos los países democráticos de América Latina están retirando sus embajadores de Venezuela. Maduro está por caer. Lenín tiene miedo,99,-1
2017-03-31 21:08:36,@miguerebelde,Miguel Mateo,8.47918574832374E+017,1,"Este Lenin es mamarracho, una década de agresiones, juicios, insultos, cárcel, por parte de su gobierno y ahora pide paz. Sopenco mentiroso  ",0,-1
2017-03-31 21:08:22,@svergara,Sofia,8.47918515059294E+017,2,Eso debio haberselo dicho a @MashiRafael  hace mucho! Han dividido al #Ecuador y el pueblo les castigara el domingo.,3,-1
2017-03-31 21:05:35,@Anonymous_Ecudr,Anonymous Ecuador,8.47917817043181E+017,2,"Ecuatorianos que llenaron los formularios para las casas , así se burla de ustedes Lenin y Alianza PAIS ",1,-1
2017-03-31 21:04:25,@crodriguezm17,C.Rodriguez M.,8.4791752371048E+017,1,"Una señal evidente que el fraude es la única alternativa que tienen Correa, Lenín, Glas y el resto de la banda, para escapar de la justicia",1,-1
2017-03-31 21:02:34,@schonekatzen,Ma Isa Schonekatzen™,8.47917058142741E+017,2,"Doña Wendy Valverde no le vaya a estar dando el voto al Lenin... Verá, que ya valió madres su plan ternura  ",0,-1
2017-03-31 21:00:48,@EstBanguera,Alfredo Banguera Est,8.47916612762075E+017,0,vamos por el cambio Lasso presidente no queremos ser otro Venezuela,2,-1
2017-03-31 21:00:26,@LegalAdvice2014,Legal Advice,8.47916519552057E+017,1,"TUS MATONES @Lenin
#AProsiónGlas
@ngcplc ",0,-1
2017-03-31 20:59:39,@_tanodiluca_,CARLITO BRIGANTE 💯,8.47916323715916E+017,1,La única manera que gane Lenin él domingo es con fraude y hay que estar preparado para lo que se venga,0,-1
2017-03-31 20:58:40,@richierey1,R I C H I E - R E Y,8.47916076772074E+017,4,"—Oye dicen que están botando a la basura los formularios d las casas q Lenin hace llenar.
—¿Yo te dije créele a esas ratas de alianza país?.  ",1,-1
2017-03-31 20:56:42,@teruru1046,Tere,8.47915578962698E+017,1,Si llegase a perder Lenin se lo atribuyo al opa de Maduro.,11,-1
2017-03-31 20:55:59,@altersonyyy100,RacuminPalComunismo,8.47915400633496E+017,0,EL SOLO QUERÍA EL TRONO DE LOS BORREGOS  ,1,-1
2017-03-31 20:55:05,@carmenzobeyda,Carmen VásqQs,8.47915172505285E+017,0,No quiero mas violencia para mi pais. Paz libertad y democracia. No mas insultos odios y division en las sabatinas. Ya no. Ya no mas!!!,1,-1
2017-03-31 20:55:01,@mmajimenez,jajajajaja,8.47915154985669E+017,1,Una persona que apoya la dictadura demuestra que es peligroso ni loco regalo mi voto por usted,0,-1
2017-03-31 20:54:34,@hectorcede1981,Ettore,8.47915041592668E+017,0,"y por qué le mete la culpa a @LassoGuillermo , se tendría q pedir cuentas a @Lenin por lo del estadio? Qué bajeza la d Uds",2,-1
2017-03-31 20:54:21,@anabad84,Ana Abad,8.47914988555686E+017,8,Ley anticorrupción de #Lenin  un sospechoso de delitos con una declaración juramentada ante notario es INOCENTE @Magdanifica1 @maferegas ,3,-1
2017-03-31 20:54:17,@HectorMorenoN,Héctor Moreno,8.47914970268529E+017,1,Deja de mandarme huevadas o te mando a explotar @Lenin tu no eres #Lassolucion asi que andate a la mierda.  ,1,-1
2017-03-31 20:53:46,@D2mjgkl,Guliana Gimenez,8.47914840496779E+017,7,"ni yo,ni el Padrenuestro d rodillas a punto d morirse, les creo yo a esas lacras,siempre hay algo,Lenin decia:2 pasos adelante y 1 atras.",3,-1
2017-03-31 20:53:22,@pearias1,pedro arias,8.47914742089994E+017,6,@veguichis NO al ignorante e inepto de @Lenin  ,3,-1
2017-03-31 20:52:50,@Miguel39mnop,MiguelBSC™,8.4791460770032E+017,2,Que Lenin este a tan poco de un empate técnico con lasso solo nos demuestra el graso de ignorantes borregos que tenemos en el Ecuador,0,-1
2017-03-31 20:51:44,@Historia_dice,Historia,8.47914331702514E+017,0,"""El marxismo es todopoderoso porque es cierto.""

- Lenin",5,-1
2017-03-31 20:51:12,@SoleJM85,Soledad Jimenez,8.47914194070581E+017,9,"Olvidense del ISSFA, seguro de mortuoria, prestamos..quebrado como el IESS, ese es el mensaje,es el resultado de la robolucion @FFAAECUADOR",13,-1
2017-03-31 20:51:10,@rogergarcia0178,Roger García,8.47914188236345E+017,1,"pulse por Lenin  ver si había trampa pero no esto es real @LassoGuillermo presidente eso es un hecho, ya huele a triunfo ",0,-1
2017-03-31 20:50:29,@neuromancer_la,Neuromancer,8.4791401630346E+017,38,"Vea @lenin se filtró un audio donde el que está preso por COFIEC, dice que USTED le firmó un documento donde lo dejará libre.  ",5,-1
2017-03-31 20:50:17,@kacex,ᴄʜʀɪꜱᴛɪᴀɴ,8.4791396414308E+017,0,Sigo sin comprender como Eduardo Lenin Glasnauer sigue tolerando sus amistades claramente correas y uno es el bloqueado. Una bestia.,1,-1
2017-03-31 20:48:48,@gatorunner,Franklin Lozada,8.47913593085587E+017,0,"Lenin dice que es culpa de ella por haberse metido en zonas de alto riesgo, que fue a provocar.",1,-1
2017-03-31 20:47:24,@PatricioAuthor,GPV,8.4791323872983E+017,1,"Si Ecuador vota por seguir con el socialismo XXI ante la evidencia de la catástrofe y calamidad en Venezuela, quedaremos de estúpidos.",2,-1
2017-03-31 20:47:10,@acii_ec,acii,8.4791318091973E+017,211,"Sr @Lenin, Francisco Endara preso por caso COFIEC, dice que usted le ofreció indulto, y que SU hombre del maletín es Gorky Moreno.  ",65,-1
2017-03-31 20:46:40,@jotace_llc,JC,8.47913056134988E+017,0,Eso dígaselo a Lenin q es un cobarde y no quiso debatir! Mi expresión no se compara con el nivel d Uds q es peor! Ya caerán tarde o temprano  ,1,-1
2017-03-31 20:46:15,@EfrenRocaA,Efrén Roca Álvarez,8.47912950954439E+017,2,"Lasso feriado bancario triste depresivo y derrotado según comentarios d NO T CREO, recurrir a violencia es consigna perdedores!! @Lenin",2,-1
2017-03-31 20:45:29,@sophiamabel,Sophia Mabel,8.47912757898994E+017,0,Por k amenazas paràsito.Tenle respeto a uno d nuestros mejores alcaldes k abriò tema d medio ambiente.Noes ladron ni vividor como lenin glas,1,-1
2017-03-31 20:45:27,@rositavolvio,Princesa,8.47912747761377E+017,7,"Manda a decir Lenín que por la robolución, todo se vale.  ",1,-1
2017-03-31 20:45:05,@fcoxespinosa,Fco. Xavier Espinosa,8.47912658254913E+017,1,"Oye @Lenin sabias que ya no puedes hacer campaña hoy, mmv?",4,-1
2017-03-31 20:44:30,@rosamariatorres,RosaMaría Torres,8.47912510015537E+017,0,"La gente alrededor está encantada. Es deber de un candidato a la Presidencia enseñar a la gente a respetar a los niños, no irrespetarlos.",0,-1
2017-03-31 20:43:42,@Dea5aemeleb,Frank1997 👦1925 💛,8.47912307422376E+017,0,Uyyy borregos que paso no los obliguen a votar por lenin maduro ellos no son tus borregos .... Ratas ,0,-1
2017-03-31 20:43:23,@AlFaroLibre,AlFaroLibre,8.47912230540759E+017,0,"De continuar así, con @Lenin vamos directo a Vzla.  ",0,-1
2017-03-31 20:42:20,@MisAtomicBomb,MissAtomicBomb,8.47911964034642E+017,0,Esta imagen da terror. Lenin es la misma porquería. Es continuismo. Vota por el cambio!  ,0,-1
2017-03-31 20:41:49,@xatlass,м e м х r ι ι ѕ╰☆╮,8.47911833990312E+017,1,Cada vez que veo la propaganda de Lenin Moreno me da un cáncer al ojo que hace metástasis (????),1,-1
2017-03-31 20:41:27,@alexandrafunes9,alexandra funes,8.4791174190436E+017,1,Esto metaselo en su cabeza @Lenin  ,0,-1
2017-03-31 20:40:53,@shababaty,borisvian1,8.47911598987596E+017,108,"Que le parece @Lenin como golpean a una mujer indefensa,los de #MisionTernura #Venezuela  
ASCO #MisionDemocracia jaja",20,-1
2017-03-31 20:40:21,@Afcordova99,Andres Cordova,8.47911467416515E+017,1,"Panas, les gusta la ciencia ficción, el surrealismo, la ironía y algo de comedia? Vean los twits de @Lenin El que representa 10 años de AP",0,-1
2017-03-31 20:39:46,@nicomanzur1763,Lic. DonQuixote,8.47911318279639E+017,1,"""hombre que defiende la democracia en toda su expresión."" y hace mutis por el foro con dictadura de Maduro en Vzla y autoritarismo de Correa",1,-1
2017-03-31 20:38:29,@shababaty,borisvian1,8.47910996001911E+017,3,"Vota por #Lenin si quieres vivir esto en #Ecuador
Mismo Modelo #SocialismoSigloXXI
#LeninEsVIOLENCIA
#LeninEsDICTADURA ",0,-1
2017-03-31 20:38:27,@CFKILLERPRESA,MACRISTA,8.47910985860088E+017,2,PERO SI ES UN GRAN DELINKUENTE ÉSTE LENIN...TAMOS TODOS LOKOS...ES COMO PEDIR Q VUELVA LA ASESINA DE NISMAN CFKILLER...CON FRAUDE.  ,0,-1
2017-03-31 20:36:10,@PUCARA_BRAVO,ARGENTUM,8.47910414474248E+017,5,"No dejen q Ecuador caiga en manos de las fuerzas de la oscuridad!
No VOTAR al LIBERALISMO!

Miren a Argentina",7,-1
2017-03-31 20:33:42,@pguerron,Paul Guerrón M.,8.47909792136016E+017,0,"No me sorprende en lo absoluto su comentario,  todos sabemos que al venir de personas como usted no valen para Nada @lenin basura",3,-1
2017-03-31 20:33:05,@shababaty,borisvian1,8.47909634895696E+017,2,"#Lenin apoya a esta Dictadura
#LeninEsDICTADURA
#LeninEsVIOLENCIA ",0,-1
2017-03-31 20:32:46,@alexandrafunes9,alexandra funes,8.47909557745725E+017,3,Podrá dormir tranquilo @Lenin q le dirá a sus nietos trillizos q fue parte de la destrucción de su país?  ,1,-1
2017-03-31 20:32:08,@JorgeSuarzC,Jorge Suárez,8.47909398164931E+017,0,"El efecto #MacriLasso ""CAMBIEMOS"" en #Argentina ""La represión a los sectores populares ya es una política sistemática"" @RedSolGuayas @Lenin  ",0,-1
2017-03-31 20:32:02,@maferladines_,mafer ladines,8.47909373611577E+017,0,"Las redes sociales son un caos: politiquería, AP, gente peleandose, venezuela, Maduro, golpe de estado, lasso, lenin, el CNE no nos paga ",0,-1
2017-03-31 20:30:41,@EduMon8,Montesinos,8.47909033147196E+017,2,Chavismo en plena ejecución --- @lenin  ,0,-1
